,settlementdate,duid,product,PRICEBAND1,PRICEBAND2,PRICEBAND3,PRICEBAND4,PRICEBAND5,PRICEBAND6,PRICEBAND7,PRICEBAND8,PRICEBAND9,PRICEBAND10,interval_datetime,BANDAVAIL1,BANDAVAIL2,BANDAVAIL3,BANDAVAIL4,BANDAVAIL5,BANDAVAIL6,BANDAVAIL7,BANDAVAIL8,BANDAVAIL9,BANDAVAIL10,MAXAVAIL,rrp,forecasted_rrp,TOTALCLEARED
123,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 14:20:00,560,0,0,0,0,0,30,0,0,0,560,329.45621,311.88,560.0
124,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 14:25:00,560,0,0,0,0,0,30,0,0,0,560,283.76249,315.3639,560.0
125,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 14:30:00,560,0,0,0,0,0,30,0,0,0,560,326.92388,242.49689,560.0
126,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 14:35:00,560,0,0,0,0,0,30,0,0,0,560,280.60426,305.53483,560.0
127,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 14:40:00,560,0,0,0,0,0,30,0,0,0,560,326.92388,248.41705,560.0
128,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 14:45:00,560,0,0,0,0,0,30,0,0,0,560,331.23672,320.44013,560.0
129,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 14:50:00,560,0,0,0,0,0,30,0,0,0,560,281.33437,403.35831,560.0
130,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 14:55:00,560,0,0,0,0,0,30,0,0,0,560,327.39278,348.92,560.0
131,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 15:00:00,560,0,0,0,0,0,30,0,0,0,560,340.18015,314.112,560.0
132,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 15:05:00,560,0,0,0,0,0,30,0,0,0,560,398.32456,331.1595,560.0
133,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 15:10:00,560,0,0,0,0,0,30,0,0,0,560,395.23936,449.0,560.0
134,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 15:15:00,560,0,0,0,0,0,30,0,0,0,560,311.94852,395.4155,560.0
135,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 15:20:00,560,0,0,0,0,0,30,0,0,0,560,233.62377,306.74057,560.0
136,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 15:25:00,560,0,0,0,0,0,30,0,0,0,560,236.59605,230.09425,560.0
137,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 15:30:00,560,0,0,0,0,0,30,0,0,0,560,321.03302,233.04281,560.0
138,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 15:35:00,560,0,0,0,0,0,30,0,0,0,560,323.83033,326.11613,560.0
139,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 15:40:00,560,0,0,0,0,0,30,0,0,0,560,316.12634,330.28579,560.0
140,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 15:45:00,560,0,0,0,0,0,30,0,0,0,560,314.85539,349.01,560.0
141,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 15:50:00,560,0,0,0,0,0,30,0,0,0,560,312.19579,302.25411,560.0
142,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 15:55:00,560,0,0,0,0,0,30,0,0,0,560,317.12646,299.92832,560.0
143,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 16:00:00,560,0,0,0,0,0,30,0,0,0,560,310.61196,299.5,560.0
144,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 16:05:00,560,0,0,0,0,0,30,0,0,0,560,333.65971,298.43268,560.0
145,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 16:10:00,560,0,0,0,0,0,30,0,0,0,560,313.49923,358.47368,560.0
146,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 16:15:00,560,0,0,0,0,0,30,0,0,0,560,346.2328,305.31726,560.0
147,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 16:20:00,560,0,0,0,0,0,30,0,0,0,560,340.94997,342.07482,560.0
148,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 16:25:00,560,0,0,0,0,0,30,0,0,0,560,579.03409,523.44314,560.0
149,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 16:30:00,560,0,0,0,0,0,30,0,0,0,560,691.16,675.4489,560.0
150,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 16:35:00,560,0,0,0,0,0,30,0,0,0,560,702.86864,712.94685,560.0
151,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 16:40:00,560,0,0,0,0,0,30,0,0,0,560,993.99154,3700.12,560.0
152,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 16:45:00,560,0,0,0,0,0,30,0,0,0,560,1057.14315,1053.18946,560.0
153,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 16:50:00,560,0,0,0,0,0,30,0,0,0,560,9314.83777,4038.55607,560.0
154,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 16:55:00,560,0,0,0,0,0,30,0,0,0,560,3709.12,10140.34495,560.0
155,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 17:00:00,560,0,0,0,0,0,30,0,0,0,560,9655.64177,9420.0,560.0
156,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 17:05:00,560,0,0,0,0,0,30,0,0,0,560,3898.0,9410.0,560.0
157,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 17:10:00,560,0,0,0,0,0,30,0,0,0,560,3709.12,3990.98737,560.0
158,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 17:15:00,560,0,0,0,0,0,30,0,0,0,560,3898.0,4038.55607,560.0
159,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 17:20:00,560,0,0,0,0,0,30,0,0,0,560,4036.83542,9410.0,560.0
160,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 17:25:00,560,0,0,0,0,0,30,0,0,0,560,9842.92551,9944.0,560.0
161,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 17:30:00,560,0,0,0,0,0,30,0,0,0,560,9410.0,11170.9,560.0
162,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 17:35:00,560,0,0,0,0,0,30,0,0,0,560,3898.0,9420.0,560.0
163,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 17:40:00,560,0,0,0,0,0,30,0,0,0,560,9924.53838,9420.0,560.0
164,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 17:45:00,560,0,0,0,0,0,30,0,0,0,560,9420.0,11563.89,560.0
165,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 17:50:00,560,0,0,0,0,0,30,0,0,0,560,10561.87669,12339.7582,560.0
166,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 17:55:00,560,0,0,0,0,0,30,0,0,0,560,9938.90946,12873.04788,560.0
167,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 18:00:00,560,0,0,0,0,0,30,0,0,0,560,11340.29,11169.78,560.0
168,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 18:05:00,560,0,0,0,0,0,30,0,0,0,560,9500.49143,12339.7582,560.0
169,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 18:10:00,560,0,0,0,0,0,30,0,0,0,560,9410.0,11372.41,560.0
170,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 18:15:00,560,0,0,0,0,0,30,0,0,0,560,9410.0,9420.0,560.0
171,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 18:20:00,560,0,0,0,0,0,30,0,0,0,560,9410.0,9420.0,560.0
172,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 18:25:00,560,0,0,0,0,0,30,0,0,0,560,9410.0,9578.05354,560.0
173,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 18:30:00,560,0,0,0,0,0,30,0,0,0,560,9420.0,9593.39966,560.0
174,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 18:35:00,560,0,0,0,0,0,30,0,0,0,560,4001.33849,10384.03258,560.0
175,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 18:40:00,560,0,0,0,0,0,30,0,0,0,560,9410.0,9420.0,560.0
176,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 18:45:00,560,0,0,0,0,0,30,0,0,0,560,9415.76361,9420.0,560.0
177,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 18:50:00,560,0,0,0,0,0,30,0,0,0,560,9410.0,9783.79481,560.0
178,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 18:55:00,560,0,0,0,0,0,30,0,0,0,560,9410.0,9944.0,560.0
179,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 19:00:00,560,0,0,0,0,0,30,0,0,0,560,9420.0,9615.85177,560.0
180,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 19:05:00,560,0,0,0,0,0,30,0,0,0,560,9420.0,9410.0,560.0
181,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 19:10:00,560,0,0,0,0,0,30,0,0,0,560,10008.38015,10721.52505,560.0
182,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 19:15:00,560,0,0,0,0,0,30,0,0,0,560,10055.52111,10635.76009,560.0
183,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 19:20:00,560,0,0,0,0,0,30,0,0,0,560,9420.0,12044.48883,560.0
184,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 19:25:00,560,0,0,0,0,0,30,0,0,0,560,9420.0,11174.83,560.0
185,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 19:30:00,560,0,0,0,0,0,30,0,0,0,560,9823.59798,9944.0,560.0
186,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 19:35:00,560,0,0,0,0,0,30,0,0,0,560,9420.0,10813.92133,560.0
187,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 19:40:00,560,0,0,0,0,0,30,0,0,0,560,10506.08003,11169.78,560.0
188,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 19:45:00,560,0,0,0,0,0,30,0,0,0,560,10659.46773,12240.81192,560.0
189,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 19:50:00,560,0,0,0,0,0,30,0,0,0,560,11212.56,11188.79,560.0
190,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 19:55:00,560,0,0,0,0,0,30,0,0,0,560,11212.56,11947.10376,560.0
191,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 20:00:00,560,0,0,0,0,0,30,0,0,0,560,11174.89,14798.92,560.0
192,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 20:05:00,560,0,0,0,0,0,30,0,0,0,560,11169.78,12539.24127,560.0
193,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 20:10:00,560,0,0,0,0,0,30,0,0,0,560,14317.09984,12867.5574,560.0
194,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 20:15:00,560,0,0,0,0,0,30,0,0,0,560,14788.54457,13360.69853,560.0
195,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 20:20:00,560,0,0,0,0,0,30,0,0,0,560,14658.61011,14798.92,560.0
196,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 20:25:00,560,0,0,0,0,0,30,0,0,0,560,14562.18615,14798.92,560.0
197,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 20:30:00,560,0,0,0,0,0,30,0,0,0,560,14541.85249,15593.84869,560.0
198,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 20:35:00,560,0,0,0,0,0,30,0,0,0,560,14204.04318,12765.72615,560.0
199,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 20:40:00,560,0,0,0,0,0,30,0,0,0,560,14579.10256,13185.20784,560.0
200,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 20:45:00,560,0,0,0,0,0,30,0,0,0,560,15909.60546,15622.67682,560.0
201,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 20:50:00,560,0,0,0,0,0,30,0,0,0,560,15974.34465,15498.07652,560.0
202,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 20:55:00,560,0,0,0,0,0,30,0,0,0,560,14221.46478,15374.14028,560.0
203,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 21:00:00,560,0,0,0,0,0,30,0,0,0,560,672.63961,14798.92,560.0
204,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 21:05:00,560,0,0,0,0,0,30,0,0,0,560,498.66815,580.46081,560.0
205,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 21:10:00,560,0,0,0,0,0,30,0,0,0,560,812.07763,574.19292,560.0
206,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 21:15:00,560,0,0,0,0,0,30,0,0,0,560,668.59847,12543.19344,560.0
207,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 21:20:00,560,0,0,0,0,0,30,0,0,0,560,551.57839,776.2956,560.0
208,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 21:25:00,560,0,0,0,0,0,30,0,0,0,560,501.77234,451.36259,560.0
209,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 21:30:00,560,0,0,0,0,0,30,0,0,0,560,449.0,449.0,560.0
210,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 21:35:00,560,0,0,0,0,0,30,0,0,0,560,521.2529,469.60808,560.0
211,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 21:40:00,560,0,0,0,0,0,30,0,0,0,560,449.0,473.31696,560.0
212,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 21:45:00,560,0,0,0,0,0,30,0,0,0,560,449.0,449.0,560.0
213,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 21:50:00,560,0,0,0,0,0,30,0,0,0,560,326.0944,449.0,560.0
214,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 21:55:00,560,0,0,0,0,0,30,0,0,0,560,304.15523,299.71276,560.0
215,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 22:00:00,560,0,0,0,0,0,30,0,0,0,560,299.5,299.5,560.0
216,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 22:05:00,560,0,0,0,0,0,30,0,0,0,560,299.5,292.68215,560.0
217,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 22:10:00,560,0,0,0,0,0,30,0,0,0,560,296.59665,293.02801,560.0
218,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 22:15:00,560,0,0,0,0,0,30,0,0,0,560,299.5,288.49094,560.0
219,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 22:20:00,560,0,0,0,0,0,30,0,0,0,560,275.36007,293.02801,560.0
220,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 22:25:00,560,0,0,0,0,0,30,0,0,0,560,290.80441,288.49094,560.0
221,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 22:30:00,560,0,0,0,0,0,30,0,0,0,560,266.96,287.07804,560.0
222,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 22:35:00,560,0,0,0,0,0,30,0,0,0,560,252.36463,269.55568,560.0
223,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 22:40:00,560,0,0,0,0,0,30,0,0,0,560,266.96,286.50911,560.0
224,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 22:45:00,560,0,0,0,0,0,30,0,0,0,560,299.5,287.61492,560.0
225,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 22:50:00,560,0,0,0,0,0,30,0,0,0,560,281.99376,286.50911,560.0
226,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 22:55:00,560,0,0,0,0,0,30,0,0,0,560,253.70614,293.02801,560.0
227,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 23:00:00,560,0,0,0,0,0,30,0,0,0,560,266.96,266.96,560.0
228,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 23:05:00,560,0,0,0,0,0,30,0,0,0,560,268.99828,281.06329,560.0
229,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 23:10:00,560,0,0,0,0,0,30,0,0,0,560,279.48593,278.04283,560.0
230,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 23:15:00,560,0,0,0,0,0,30,0,0,0,560,276.66192,278.04274,560.0
231,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 23:20:00,560,0,0,0,0,0,30,0,0,0,560,228.95435,251.77599,560.0
232,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 23:25:00,560,0,0,0,0,0,30,0,0,0,560,266.96,254.05649,560.0
233,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 23:30:00,560,0,0,0,0,0,30,0,0,0,560,226.43012,233.69045,560.0
234,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 23:35:00,560,0,0,0,0,0,30,0,0,0,560,324.63825,299.92832,560.0
235,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 23:40:00,560,0,0,0,0,0,30,0,0,0,560,281.51338,297.61545,560.0
236,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 23:45:00,560,0,0,0,0,0,30,0,0,0,560,266.96,278.04283,560.0
237,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 23:50:00,560,0,0,0,0,0,30,0,0,0,560,224.32851,282.35774,560.0
238,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-26 23:55:00,560,0,0,0,0,0,30,0,0,0,560,228.46038,314.36768,560.0
239,2025-06-26,LYA3,ENERGY,-980.9,-63.76,8.78,18.82,35.26,78.21,117.32,161.85,490.45,17165.75,2025-06-27 00:00:00,560,0,0,0,0,0,30,0,0,0,560,224.90946,266.96,560.0
240,2025-06-26,KIAMSF1,ENERGY,-836.3,-800.56,-762.44,-468.33,-381.22,-190.61,-48.43,0.0,243.12,14635.25,2025-06-26 04:05:00,200,0,0,0,0,0,0,0,0,0,200,227.97,202.87817,
241,2025-06-26,KIAMSF1,ENERGY,-836.3,-800.56,-762.44,-468.33,-381.22,-190.61,-48.43,0.0,243.12,14635.25,2025-06-26 04:10:00,200,0,0,0,0,0,0,0,0,0,200,203.83842,224.01937,
242,2025-06-26,KIAMSF1,ENERGY,-836.3,-800.56,-762.44,-468.33,-381.22,-190.61,-48.43,0.0,243.12,14635.25,2025-06-26 04:15:00,200,0,0,0,0,0,0,0,0,0,200,227.97,207.44262,
243,2025-06-26,KIAMSF1,ENERGY,-836.3,-800.56,-762.44,-468.33,-381.22,-190.61,-48.43,0.0,243.12,14635.25,2025-06-26 04:20:00,200,0,0,0,0,0,0,0,0,0,200,248.45649,214.67631,
244,2025-06-26,KIAMSF1,ENERGY,-836.3,-800.56,-762.44,-468.33,-381.22,-190.61,-48.43,0.0,243.12,14635.25,2025-06-26 04:25:00,200,0,0,0,0,0,0,0,0,0,200,290.67131,227.97,
